,closeMid,complete,highMid,lowMid,openMid,time,volume
24,2.4361,True,2.44175,2.4235,2.4309,2005-01-27T22:00:00.000000Z,55689
25,2.4361,True,2.4364,2.4357,2.4364,2005-01-28T22:00:00.000000Z,89
26,2.4389,True,2.4408,2.4352,2.4352,2005-01-29T22:00:00.000000Z,298
27,2.42735,True,2.4397,2.42355,2.4392,2005-01-30T22:00:00.000000Z,51035
28,2.43415,True,2.44575,2.42595,2.42735,2005-01-31T22:00:00.000000Z,50384
29,2.42355,True,2.4388,2.42125,2.43415,2005-02-01T22:00:00.000000Z,50737
30,2.44165,True,2.4492,2.42305,2.42365,2005-02-02T22:00:00.000000Z,57190
31,2.435,True,2.45075,2.4332,2.44195,2005-02-03T22:00:00.000000Z,53396
32,2.4312,True,2.4354,2.4312,2.4348,2005-02-04T22:00:00.000000Z,194
33,2.4374,True,2.4415,2.4362,2.4362,2005-02-05T22:00:00.000000Z,397
34,2.42055,True,2.4437,2.41085,2.4371,2005-02-06T22:00:00.000000Z,53589
35,2.42015,True,2.43345,2.41645,2.42055,2005-02-07T22:00:00.000000Z,52148
36,2.41105,True,2.43015,2.40885,2.42015,2005-02-08T22:00:00.000000Z,51436
37,2.38585,True,2.41435,2.38345,2.41105,2005-02-09T22:00:00.000000Z,53857
38,2.3774,True,2.39295,2.37255,2.38585,2005-02-10T22:00:00.000000Z,43059
39,2.3774,True,2.3774,2.3774,2.3774,2005-02-11T22:00:00.000000Z,2
40,2.3787,True,2.3805,2.3763,2.377,2005-02-12T22:00:00.000000Z,166
41,2.39595,True,2.40055,2.372,2.3791,2005-02-13T22:00:00.000000Z,46066
42,2.40905,True,2.41315,2.39435,2.39585,2005-02-14T22:00:00.000000Z,54716
43,2.40315,True,2.42285,2.39505,2.40905,2005-02-15T22:00:00.000000Z,57280
44,2.40555,True,2.40755,2.39525,2.40315,2005-02-16T22:00:00.000000Z,50889
45,2.4024,True,2.4182,2.39855,2.40535,2005-02-17T22:00:00.000000Z,45348
46,2.4027,True,2.4027,2.4027,2.4027,2005-02-18T22:00:00.000000Z,1
47,2.3998,True,2.4024,2.3954,2.4024,2005-02-19T22:00:00.000000Z,835
48,2.40215,True,2.40845,2.3979,2.4001,2005-02-20T22:00:00.000000Z,31264
49,2.40555,True,2.41235,2.40025,2.40215,2005-02-21T22:00:00.000000Z,61131
50,2.42765,True,2.42985,2.40415,2.40555,2005-02-22T22:00:00.000000Z,57861
51,2.42765,True,2.43225,2.41285,2.42735,2005-02-23T22:00:00.000000Z,58539
52,2.4409,True,2.44405,2.42685,2.42765,2005-02-24T22:00:00.000000Z,55150
53,2.4375,True,2.4421,2.4374,2.4415,2005-02-26T22:00:00.000000Z,111
54,2.42595,True,2.44025,2.42255,2.4379,2005-02-27T22:00:00.000000Z,49861
55,2.4403,True,2.44975,2.42205,2.42595,2005-02-28T22:00:00.000000Z,55451
56,2.44405,True,2.45865,2.43495,2.4403,2005-03-01T22:00:00.000000Z,61055
57,2.43525,True,2.45075,2.43245,2.44385,2005-03-02T22:00:00.000000Z,52131
58,2.4315,True,2.44025,2.42195,2.43525,2005-03-03T22:00:00.000000Z,48822
59,2.436,True,2.4363,2.4297,2.4313,2005-03-05T22:00:00.000000Z,345
60,2.41625,True,2.4375,2.41305,2.436,2005-03-06T22:00:00.000000Z,45725
61,2.41635,True,2.42195,2.41145,2.41625,2005-03-07T22:00:00.000000Z,54570
62,2.42705,True,2.43155,2.41495,2.41635,2005-03-08T22:00:00.000000Z,57288
63,2.43055,True,2.44475,2.41645,2.42685,2005-03-09T22:00:00.000000Z,61848
64,2.4282,True,2.44235,2.42165,2.43055,2005-03-10T22:00:00.000000Z,48908
65,2.4286,True,2.4286,2.4285,2.4285,2005-03-11T22:00:00.000000Z,2
66,2.4288,True,2.4302,2.4248,2.4253,2005-03-12T22:00:00.000000Z,225
67,2.43045,True,2.44015,2.42425,2.4297,2005-03-13T22:00:00.000000Z,47881
68,2.41895,True,2.43245,2.41705,2.43045,2005-03-14T22:00:00.000000Z,51863
69,2.42705,True,2.43795,2.41865,2.41895,2005-03-15T22:00:00.000000Z,51960
70,2.42605,True,2.43345,2.42275,2.42715,2005-03-16T22:00:00.000000Z,51312
71,2.4175,True,2.42965,2.4134,2.42635,2005-03-17T22:00:00.000000Z,47592
72,2.4188,True,2.4191,2.416,2.4179,2005-03-19T22:00:00.000000Z,468
73,2.41505,True,2.42355,2.40645,2.4188,2005-03-20T22:00:00.000000Z,53272
74,2.40925,True,2.42075,2.39685,2.41505,2005-03-21T22:00:00.000000Z,55922
75,2.41965,True,2.42715,2.40765,2.40925,2005-03-22T22:00:00.000000Z,64914
76,2.4185,True,2.428,2.41575,2.41985,2005-03-23T22:00:00.000000Z,50930
77,2.4244,True,2.4248,2.417,2.4185,2005-03-24T22:00:00.000000Z,10879
78,2.4277,True,2.4333,2.4145,2.4225,2005-03-27T22:00:00.000000Z,26587
79,2.43255,True,2.43515,2.41755,2.4277,2005-03-28T22:00:00.000000Z,54035
80,2.43785,True,2.44285,2.42665,2.43255,2005-03-29T22:00:00.000000Z,53794
81,2.44615,True,2.44735,2.42705,2.43785,2005-03-30T22:00:00.000000Z,54482
82,2.4406,True,2.44925,2.43545,2.44615,2005-03-31T22:00:00.000000Z,53023
83,2.4417,True,2.4427,2.4389,2.4396,2005-04-02T22:00:00.000000Z,147
84,2.44305,True,2.44955,2.43445,2.4418,2005-04-03T21:00:00.000000Z,48120
85,2.4466,True,2.45725,2.44195,2.44285,2005-04-04T21:00:00.000000Z,51966
86,2.45855,True,2.46195,2.4448,2.4466,2005-04-05T21:00:00.000000Z,54372
87,2.4404,True,2.46425,2.43725,2.45855,2005-04-06T21:00:00.000000Z,56366
88,2.4434,True,2.4445,2.43155,2.4407,2005-04-07T21:00:00.000000Z,50758
89,2.4434,True,2.4434,2.4434,2.4434,2005-04-08T21:00:00.000000Z,2
90,2.443,True,2.4445,2.4389,2.4423,2005-04-09T21:00:00.000000Z,278
91,2.43865,True,2.4447,2.43385,2.4432,2005-04-10T21:00:00.000000Z,45637
92,2.44025,True,2.44385,2.43535,2.43865,2005-04-11T21:00:00.000000Z,53209
93,2.43595,True,2.44355,2.42645,2.44065,2005-04-12T21:00:00.000000Z,53533
94,2.44235,True,2.44475,2.43225,2.43595,2005-04-13T21:00:00.000000Z,54980
95,2.4632,True,2.4645,2.44125,2.44235,2005-04-14T21:00:00.000000Z,55969
96,2.4622,True,2.4622,2.4622,2.4622,2005-04-15T21:00:00.000000Z,1
97,2.4626,True,2.463,2.4588,2.4608,2005-04-16T21:00:00.000000Z,344
98,2.47905,True,2.49075,2.4603,2.4623,2005-04-17T21:00:00.000000Z,53554
99,2.48625,True,2.49845,2.47565,2.47905,2005-04-18T21:00:00.000000Z,58192
100,2.47445,True,2.48765,2.47055,2.48625,2005-04-19T21:00:00.000000Z,57754
101,2.4598,True,2.4795,2.45755,2.47445,2005-04-20T21:00:00.000000Z,56417
102,2.4503,True,2.46425,2.4458,2.4598,2005-04-21T21:00:00.000000Z,54668
103,2.45,True,2.45,2.45,2.45,2005-04-22T21:00:00.000000Z,3
104,2.4502,True,2.4519,2.4456,2.4505,2005-04-23T21:00:00.000000Z,477
105,2.44845,True,2.45615,2.44635,2.4502,2005-04-24T21:00:00.000000Z,49684
106,2.44935,True,2.45455,2.43965,2.44895,2005-04-25T21:00:00.000000Z,54200
107,2.45295,True,2.45885,2.44555,2.44935,2005-04-26T21:00:00.000000Z,54383
108,2.44675,True,2.45865,2.44075,2.45295,2005-04-27T21:00:00.000000Z,55354
109,2.4431,True,2.45615,2.43885,2.44655,2005-04-28T21:00:00.000000Z,57391
110,2.4441,True,2.4455,2.4403,2.4427,2005-04-30T21:00:00.000000Z,191
111,2.42945,True,2.44625,2.4287,2.4441,2005-05-01T21:00:00.000000Z,24282
112,2.44435,True,2.44865,2.42645,2.42945,2005-05-02T21:00:00.000000Z,55201
113,2.43615,True,2.45075,2.43275,2.44435,2005-05-03T21:00:00.000000Z,56221
114,2.4416,True,2.44565,2.43215,2.43615,2005-05-04T21:00:00.000000Z,49720
115,2.4389,True,2.44225,2.43305,2.4416,2005-05-05T21:00:00.000000Z,51802
116,2.4389,True,2.4389,2.4389,2.4389,2005-05-06T21:00:00.000000Z,2
117,2.4406,True,2.4414,2.4383,2.4383,2005-05-07T21:00:00.000000Z,210
118,2.43905,True,2.4449,2.43075,2.4409,2005-05-08T21:00:00.000000Z,50159
119,2.42415,True,2.44165,2.42065,2.43905,2005-05-09T21:00:00.000000Z,53113
120,2.41825,True,2.42955,2.41345,2.42415,2005-05-10T21:00:00.000000Z,56439
121,2.43515,True,2.43765,2.41605,2.41825,2005-05-11T21:00:00.000000Z,48277
122,2.4305,True,2.44105,2.4279,2.43515,2005-05-12T21:00:00.000000Z,38696
123,2.4305,True,2.4305,2.4305,2.4305,2005-05-13T21:00:00.000000Z,2
124,2.43,True,2.4321,2.4274,2.4321,2005-05-14T21:00:00.000000Z,1196
125,2.43145,True,2.44745,2.42085,2.43,2005-05-15T21:00:00.000000Z,54050
126,2.42715,True,2.43545,2.42315,2.43145,2005-05-16T21:00:00.000000Z,56682
127,2.41785,True,2.43155,2.41445,2.42715,2005-05-17T21:00:00.000000Z,53818
128,2.42225,True,2.42735,2.41655,2.41785,2005-05-18T21:00:00.000000Z,44954
129,2.4165,True,2.42735,2.41445,2.42225,2005-05-19T21:00:00.000000Z,46489
130,2.4165,True,2.4165,2.4165,2.4165,2005-05-20T21:00:00.000000Z,1
131,2.4193,True,2.4195,2.4146,2.4169,2005-05-21T21:00:00.000000Z,776
132,2.41055,True,2.41975,2.40725,2.4194,2005-05-22T21:00:00.000000Z,47827
133,2.39505,True,2.41225,2.39305,2.41055,2005-05-23T21:00:00.000000Z,60102
134,2.40135,True,2.40875,2.39505,2.39505,2005-05-24T21:00:00.000000Z,56472
135,2.39995,True,2.40315,2.39285,2.40135,2005-05-25T21:00:00.000000Z,55807
136,2.3906,True,2.40335,2.38795,2.39995,2005-05-26T21:00:00.000000Z,48632
137,2.3906,True,2.3906,2.3906,2.3906,2005-05-27T21:00:00.000000Z,6
138,2.3953,True,2.3959,2.3903,2.3916,2005-05-28T21:00:00.000000Z,1632
139,2.39765,True,2.39785,2.38995,2.3953,2005-05-29T21:00:00.000000Z,28742
140,2.40435,True,2.41685,2.3947,2.39765,2005-05-30T21:00:00.000000Z,64149
141,2.41385,True,2.42495,2.40195,2.40435,2005-05-31T21:00:00.000000Z,58291
142,2.40625,True,2.42105,2.40375,2.41345,2005-06-01T21:00:00.000000Z,62701
143,2.4,True,2.41085,2.39535,2.40625,2005-06-02T21:00:00.000000Z,45992
144,2.4,True,2.4,2.4,2.4,2005-06-03T21:00:00.000000Z,2
145,2.3992,True,2.4019,2.3955,2.4019,2005-06-04T21:00:00.000000Z,1137
146,2.38355,True,2.40095,2.37535,2.3992,2005-06-05T21:00:00.000000Z,54571
147,2.38665,True,2.38765,2.37925,2.38355,2005-06-06T21:00:00.000000Z,56855
148,2.38345,True,2.39515,2.38105,2.38665,2005-06-07T21:00:00.000000Z,62100
149,2.37135,True,2.38655,2.36825,2.38345,2005-06-08T21:00:00.000000Z,59350
150,2.3808,True,2.38335,2.37085,2.37105,2005-06-09T21:00:00.000000Z,59379
151,2.3808,True,2.3808,2.3808,2.3808,2005-06-10T21:00:00.000000Z,2
152,2.377,True,2.3811,2.3757,2.3811,2005-06-11T21:00:00.000000Z,1080
153,2.37255,True,2.38155,2.36445,2.377,2005-06-12T21:00:00.000000Z,57261
154,2.36645,True,2.37565,2.35655,2.37245,2005-06-13T21:00:00.000000Z,63025
155,2.36795,True,2.37315,2.36095,2.36645,2005-06-14T21:00:00.000000Z,61883
156,2.35675,True,2.37415,2.35155,2.36785,2005-06-15T21:00:00.000000Z,62994
157,2.3536,True,2.36185,2.34475,2.35675,2005-06-16T21:00:00.000000Z,61971
158,2.3536,True,2.3536,2.3536,2.3536,2005-06-17T21:00:00.000000Z,2
159,2.3497,True,2.3554,2.3469,2.3552,2005-06-18T21:00:00.000000Z,1186
160,2.35265,True,2.35435,2.34385,2.3497,2005-06-19T21:00:00.000000Z,56243
161,2.34345,True,2.35505,2.33895,2.35265,2005-06-20T21:00:00.000000Z,62568
162,2.33975,True,2.35485,2.33635,2.34345,2005-06-21T21:00:00.000000Z,62354
163,2.35355,True,2.35735,2.33885,2.33965,2005-06-22T21:00:00.000000Z,54680
164,2.3713,True,2.3763,2.3485,2.35355,2005-06-23T21:00:00.000000Z,46575
165,2.3715,True,2.3717,2.3684,2.3707,2005-06-25T21:00:00.000000Z,799
166,2.37745,True,2.38415,2.3669,2.3715,2005-06-26T21:00:00.000000Z,53841
167,2.37985,True,2.38195,2.36605,2.37745,2005-06-27T21:00:00.000000Z,64102
168,2.37035,True,2.3833,2.36585,2.37985,2005-06-28T21:00:00.000000Z,68891
169,2.34975,True,2.37195,2.34895,2.37035,2005-06-29T21:00:00.000000Z,68063
170,2.3508,True,2.36025,2.33605,2.34955,2005-06-30T21:00:00.000000Z,67537
171,2.3465,True,2.3512,2.34585,2.3508,2005-07-02T21:00:00.000000Z,1147
172,2.3467,True,2.35335,2.33965,2.3465,2005-07-03T21:00:00.000000Z,47690
173,2.37035,True,2.37295,2.345,2.3467,2005-07-04T21:00:00.000000Z,68671
174,2.37295,True,2.37985,2.35965,2.37045,2005-07-05T21:00:00.000000Z,65463
175,2.35895,True,2.377,2.33705,2.37295,2005-07-06T21:00:00.000000Z,59340
176,2.3428,True,2.36315,2.3371,2.35895,2005-07-07T21:00:00.000000Z,66175
177,2.3428,True,2.3428,2.3428,2.3428,2005-07-08T21:00:00.000000Z,1
178,2.3407,True,2.3428,2.34,2.3418,2005-07-09T21:00:00.000000Z,908
179,2.35185,True,2.35285,2.3385,2.3407,2005-07-10T21:00:00.000000Z,61188
180,2.34885,True,2.35355,2.34215,2.35185,2005-07-11T21:00:00.000000Z,77631
181,2.35315,True,2.35485,2.34205,2.34885,2005-07-12T21:00:00.000000Z,62670
182,2.33415,True,2.35475,2.33325,2.35315,2005-07-13T21:00:00.000000Z,60174
183,2.3376,True,2.34615,2.33405,2.33415,2005-07-14T21:00:00.000000Z,53832
184,2.3376,True,2.3376,2.3376,2.3376,2005-07-15T21:00:00.000000Z,1
185,2.3403,True,2.341,2.3373,2.3376,2005-07-16T21:00:00.000000Z,252
186,2.31975,True,2.34205,2.31655,2.3407,2005-07-17T21:00:00.000000Z,51509
187,2.31945,True,2.32615,2.31325,2.31975,2005-07-18T21:00:00.000000Z,59877
188,2.29945,True,2.32085,2.29335,2.31945,2005-07-19T21:00:00.000000Z,67435
189,2.2883,True,2.30545,2.2823,2.29945,2005-07-20T21:00:00.000000Z,71632
190,2.2783,True,2.29585,2.26655,2.2883,2005-07-21T21:00:00.000000Z,62930
191,2.2783,True,2.2783,2.2783,2.2783,2005-07-22T21:00:00.000000Z,3
192,2.2809,True,2.2838,2.2772,2.2777,2005-07-23T21:00:00.000000Z,117
193,2.28865,True,2.29505,2.27505,2.2809,2005-07-24T21:00:00.000000Z,53084
194,2.29195,True,2.29845,2.28605,2.28865,2005-07-25T21:00:00.000000Z,62483
195,2.3068,True,2.31295,2.28725,2.29195,2005-07-26T21:00:00.000000Z,61478
196,2.31065,True,2.31915,2.30175,2.3069,2005-07-27T21:00:00.000000Z,61617
197,2.3233,True,2.32405,2.30215,2.31065,2005-07-28T21:00:00.000000Z,57769
198,2.3236,True,2.3236,2.3236,2.3236,2005-07-29T21:00:00.000000Z,1
199,2.3231,True,2.3262,2.3197,2.3245,2005-07-30T21:00:00.000000Z,354
200,2.32085,True,2.32665,2.31745,2.3228,2005-07-31T21:00:00.000000Z,58858
201,2.31515,True,2.32745,2.31005,2.32085,2005-08-01T21:00:00.000000Z,61655
202,2.30375,True,2.32445,2.30215,2.31515,2005-08-02T21:00:00.000000Z,64147
203,2.3048,True,2.31205,2.29835,2.30375,2005-08-03T21:00:00.000000Z,62500
204,2.3157,True,2.3173,2.30335,2.3048,2005-08-04T21:00:00.000000Z,58574
205,2.3157,True,2.3157,2.3157,2.3157,2005-08-05T21:00:00.000000Z,2
206,2.3159,True,2.3171,2.3135,2.3156,2005-08-06T21:00:00.000000Z,84
207,2.33545,True,2.33745,2.3084,2.3161,2005-08-07T21:00:00.000000Z,53856
208,2.34725,True,2.35205,2.33185,2.33545,2005-08-08T21:00:00.000000Z,59707
209,2.34555,True,2.35255,2.33945,2.34725,2005-08-09T21:00:00.000000Z,59690
210,2.33855,True,2.35215,2.33205,2.34575,2005-08-10T21:00:00.000000Z,62818
211,2.3514,True,2.35325,2.33825,2.33855,2005-08-11T21:00:00.000000Z,55904
212,2.3513,True,2.3514,2.3513,2.3514,2005-08-12T21:00:00.000000Z,3
213,2.351,True,2.352,2.349,2.3494,2005-08-13T21:00:00.000000Z,256
214,2.35535,True,2.35995,2.34285,2.3511,2005-08-14T21:00:00.000000Z,47539
215,2.35345,True,2.3619,2.34975,2.35535,2005-08-15T21:00:00.000000Z,56445
216,2.37485,True,2.37615,2.34685,2.35345,2005-08-16T21:00:00.000000Z,63238
217,2.38405,True,2.38885,2.37105,2.37485,2005-08-17T21:00:00.000000Z,62441
218,2.3886,True,2.39405,2.37875,2.38405,2005-08-18T21:00:00.000000Z,55541
219,2.3886,True,2.3886,2.3886,2.3886,2005-08-19T21:00:00.000000Z,1
220,2.3898,True,2.3909,2.3867,2.3867,2005-08-20T21:00:00.000000Z,332
221,2.38445,True,2.39175,2.37665,2.3898,2005-08-21T21:00:00.000000Z,53038
222,2.38335,True,2.38755,2.37675,2.38445,2005-08-22T21:00:00.000000Z,52350
223,2.38315,True,2.38655,2.37525,2.38375,2005-08-23T21:00:00.000000Z,57612
224,2.37365,True,2.38545,2.36745,2.38315,2005-08-24T21:00:00.000000Z,59956
225,2.3812,True,2.38805,2.37175,2.37365,2005-08-25T21:00:00.000000Z,53545
226,2.3809,True,2.3815,2.3809,2.3815,2005-08-26T21:00:00.000000Z,5
227,2.3841,True,2.3847,2.3807,2.381,2005-08-27T21:00:00.000000Z,128
228,2.38655,True,2.39465,2.3832,2.3841,2005-08-28T21:00:00.000000Z,47779
229,2.38485,True,2.39755,2.38175,2.38645,2005-08-29T21:00:00.000000Z,63365
230,2.38855,True,2.39805,2.38335,2.38485,2005-08-30T21:00:00.000000Z,65402
231,2.40515,True,2.40795,2.38505,2.38855,2005-08-31T21:00:00.000000Z,64918
232,2.4073,True,2.41175,2.39725,2.40545,2005-09-01T21:00:00.000000Z,60654
233,2.4073,True,2.4073,2.4073,2.4073,2005-09-02T21:00:00.000000Z,1
234,2.4071,True,2.4091,2.4066,2.4079,2005-09-03T21:00:00.000000Z,160
235,2.40375,True,2.4096,2.3976,2.4071,2005-09-04T21:00:00.000000Z,42937
236,2.40025,True,2.40665,2.39715,2.40355,2005-09-05T21:00:00.000000Z,61147
237,2.39835,True,2.40065,2.39095,2.40025,2005-09-06T21:00:00.000000Z,66128
238,2.3749,True,2.39905,2.3739,2.39835,2005-09-07T21:00:00.000000Z,64273
239,2.373,True,2.38595,2.3721,2.3749,2005-09-08T21:00:00.000000Z,60864
240,2.3728,True,2.3728,2.3725,2.3725,2005-09-09T21:00:00.000000Z,3
241,2.374,True,2.3753,2.3688,2.372,2005-09-10T21:00:00.000000Z,846
242,2.36785,True,2.38,2.35785,2.374,2005-09-11T21:00:00.000000Z,60623
243,2.37155,True,2.37595,2.36275,2.36755,2005-09-12T21:00:00.000000Z,61493
244,2.36325,True,2.37465,2.36295,2.37165,2005-09-13T21:00:00.000000Z,60429
245,2.35575,True,2.36865,2.3457,2.36345,2005-09-14T21:00:00.000000Z,64235
246,2.355,True,2.36415,2.34905,2.35575,2005-09-15T21:00:00.000000Z,62256
247,2.3549,True,2.355,2.3549,2.355,2005-09-16T21:00:00.000000Z,8
248,2.3554,True,2.3637,2.3491,2.3553,2005-09-17T21:00:00.000000Z,973
249,2.34985,True,2.36305,2.34875,2.3551,2005-09-18T21:00:00.000000Z,57298
250,2.34595,True,2.35375,2.3387,2.34985,2005-09-19T21:00:00.000000Z,63160
251,2.34615,True,2.35085,2.33905,2.34585,2005-09-20T21:00:00.000000Z,63061
252,2.34745,True,2.35405,2.33825,2.34625,2005-09-21T21:00:00.000000Z,64390
253,2.3451,True,2.35875,2.34265,2.34705,2005-09-22T21:00:00.000000Z,62752
254,2.3451,True,2.3451,2.3451,2.3451,2005-09-23T21:00:00.000000Z,2
255,2.33965,True,2.34595,2.33565,2.3442,2005-09-24T21:00:00.000000Z,153
256,2.34925,True,2.35375,2.33665,2.33965,2005-09-25T21:00:00.000000Z,58140
257,2.33685,True,2.35285,2.33545,2.34935,2005-09-26T21:00:00.000000Z,62221
258,2.32885,True,2.34325,2.32415,2.33695,2005-09-27T21:00:00.000000Z,64598
259,2.31835,True,2.33295,2.31615,2.32855,2005-09-28T21:00:00.000000Z,58676
260,2.3154,True,2.32475,2.30995,2.31835,2005-09-29T21:00:00.000000Z,59184
261,2.3154,True,2.3154,2.3154,2.3154,2005-09-30T21:00:00.000000Z,1
262,2.3121,True,2.3169,2.3118,2.3156,2005-10-01T21:00:00.000000Z,222
263,2.30055,True,2.31585,2.29865,2.3121,2005-10-02T21:00:00.000000Z,52697
264,2.30345,True,2.30935,2.29585,2.30055,2005-10-03T21:00:00.000000Z,55604
265,2.32975,True,2.33375,2.30275,2.30335,2005-10-04T21:00:00.000000Z,56671
266,2.34535,True,2.34855,2.32505,2.32975,2005-10-05T21:00:00.000000Z,66137
267,2.3269,True,2.34635,2.32235,2.34565,2005-10-06T21:00:00.000000Z,57801
268,2.327,True,2.3274,2.327,2.3274,2005-10-07T21:00:00.000000Z,2
269,2.3274,True,2.3293,2.3256,2.3275,2005-10-08T21:00:00.000000Z,549
270,2.31375,True,2.3277,2.30855,2.3274,2005-10-09T21:00:00.000000Z,50907
271,2.32105,True,2.32745,2.30625,2.31375,2005-10-10T21:00:00.000000Z,63153
272,2.32055,True,2.32605,2.31365,2.32135,2005-10-11T21:00:00.000000Z,62160
273,2.34075,True,2.34455,2.31645,2.32035,2005-10-12T21:00:00.000000Z,67421
274,2.3509,True,2.35525,2.32935,2.34075,2005-10-13T21:00:00.000000Z,60665
275,2.3508,True,2.3509,2.3505,2.3509,2005-10-14T21:00:00.000000Z,4
276,2.3467,True,2.3515,2.3445,2.3513,2005-10-15T21:00:00.000000Z,262
277,2.33935,True,2.35455,2.33245,2.3467,2005-10-16T21:00:00.000000Z,57730
278,2.34095,True,2.34455,2.33395,2.33935,2005-10-17T21:00:00.000000Z,59735
279,2.35305,True,2.35565,2.33595,2.34105,2005-10-18T21:00:00.000000Z,64540
280,2.35665,True,2.36165,2.34525,2.35295,2005-10-19T21:00:00.000000Z,65035
281,2.3616,True,2.37175,2.35565,2.35685,2005-10-20T21:00:00.000000Z,46038
282,2.3616,True,2.3616,2.3616,2.3616,2005-10-21T21:00:00.000000Z,1
283,2.3608,True,2.3619,2.3579,2.3619,2005-10-22T21:00:00.000000Z,112
284,2.35375,True,2.36595,2.35265,2.3608,2005-10-23T21:00:00.000000Z,41928
285,2.35865,True,2.36695,2.35195,2.35375,2005-10-24T21:00:00.000000Z,45430
286,2.35125,True,2.36395,2.34745,2.35865,2005-10-25T21:00:00.000000Z,51472
287,2.35585,True,2.36135,2.34845,2.35155,2005-10-26T21:00:00.000000Z,65447
288,2.3675,True,2.37415,2.35345,2.35595,2005-10-27T21:00:00.000000Z,54456
289,2.3675,True,2.3675,2.3675,2.3675,2005-10-28T21:00:00.000000Z,9
290,2.3668,True,2.368,2.3638,2.3674,2005-10-29T21:00:00.000000Z,607
291,2.36545,True,2.37235,2.36275,2.3668,2005-10-30T22:00:00.000000Z,56559
292,2.37165,True,2.37795,2.36285,2.36575,2005-10-31T22:00:00.000000Z,58606
293,2.39205,True,2.39705,2.37135,2.37165,2005-11-01T22:00:00.000000Z,58815
294,2.39515,True,2.39945,2.38915,2.39225,2005-11-02T22:00:00.000000Z,48919
295,2.3865,True,2.3992,2.38505,2.39515,2005-11-03T22:00:00.000000Z,56834
296,2.3865,True,2.3865,2.3865,2.3865,2005-11-04T22:00:00.000000Z,3
297,2.3888,True,2.3901,2.3845,2.3862,2005-11-05T22:00:00.000000Z,457
298,2.37945,True,2.38925,2.37525,2.3888,2005-11-06T22:00:00.000000Z,60436
299,2.37465,True,2.38495,2.36625,2.37965,2005-11-07T22:00:00.000000Z,70008
300,2.36725,True,2.37705,2.36265,2.37495,2005-11-08T22:00:00.000000Z,72420
301,2.38605,True,2.39285,2.36525,2.36725,2005-11-09T22:00:00.000000Z,72033
302,2.3773,True,2.38675,2.37305,2.38565,2005-11-10T22:00:00.000000Z,54471
303,2.3773,True,2.3773,2.3766,2.3773,2005-11-11T22:00:00.000000Z,9
304,2.3786,True,2.38,2.3756,2.3773,2005-11-12T22:00:00.000000Z,426
305,2.38945,True,2.39085,2.37425,2.3786,2005-11-13T22:00:00.000000Z,70990
306,2.36695,True,2.3908,2.36255,2.38915,2005-11-14T22:00:00.000000Z,73590
307,2.34935,True,2.37675,2.34475,2.36695,2005-11-15T22:00:00.000000Z,71948
308,2.34355,True,2.35345,2.33975,2.34935,2005-11-16T22:00:00.000000Z,59919
309,2.3429,True,2.35095,2.33835,2.34355,2005-11-17T22:00:00.000000Z,67299
310,2.3435,True,2.3435,2.3429,2.3429,2005-11-18T22:00:00.000000Z,7
311,2.3446,True,2.3458,2.3405,2.3435,2005-11-19T22:00:00.000000Z,214
