,closeMid,complete,highMid,lowMid,openMid,time,volume
21,1.297475,True,1.307555,1.294375,1.306025,2005-01-24T22:00:00.000000Z,39719
22,1.307145,True,1.310905,1.296605,1.297575,2005-01-25T22:00:00.000000Z,35596
23,1.304575,True,1.312375,1.301235,1.307245,2005-01-26T22:00:00.000000Z,36238
24,1.3037,True,1.307975,1.298475,1.304375,2005-01-27T22:00:00.000000Z,33890
25,1.3032,True,1.3037,1.3029,1.3029,2005-01-29T22:00:00.000000Z,176
26,1.303855,True,1.305805,1.297545,1.3032,2005-01-30T22:00:00.000000Z,34938
27,1.304575,True,1.306675,1.300135,1.303855,2005-01-31T22:00:00.000000Z,35536
28,1.302705,True,1.309375,1.301025,1.304675,2005-02-01T22:00:00.000000Z,35680
29,1.297505,True,1.303805,1.294135,1.302805,2005-02-02T22:00:00.000000Z,30838
30,1.2869,True,1.30435,1.2865,1.297405,2005-02-03T22:00:00.000000Z,32592
31,1.275,True,1.287,1.275,1.2868,2005-02-04T22:00:00.000000Z,90
32,1.286,True,1.28735,1.2857,1.28705,2005-02-05T22:00:00.000000Z,499
33,1.275735,True,1.286425,1.273325,1.2861,2005-02-06T22:00:00.000000Z,34636
34,1.276205,True,1.279755,1.273425,1.275735,2005-02-07T22:00:00.000000Z,32491
35,1.280585,True,1.281185,1.274025,1.276205,2005-02-08T22:00:00.000000Z,33427
36,1.287505,True,1.290505,1.2741,1.280485,2005-02-09T22:00:00.000000Z,32834
37,1.2866,True,1.289605,1.284725,1.287505,2005-02-10T22:00:00.000000Z,27373
38,1.2866,True,1.2866,1.2866,1.2866,2005-02-11T22:00:00.000000Z,1
39,1.2878,True,1.2879,1.28675,1.28725,2005-02-12T22:00:00.000000Z,160
40,1.297605,True,1.298975,1.2878,1.2878,2005-02-13T22:00:00.000000Z,30568
41,1.302585,True,1.3051,1.295505,1.297605,2005-02-14T22:00:00.000000Z,34574
42,1.303005,True,1.306265,1.2962,1.302585,2005-02-15T22:00:00.000000Z,35378
43,1.307235,True,1.308835,1.301385,1.303005,2005-02-16T22:00:00.000000Z,34276
44,1.3072,True,1.308185,1.30173,1.307235,2005-02-17T22:00:00.000000Z,27755
45,1.3047,True,1.30735,1.3046,1.3068,2005-02-19T22:00:00.000000Z,368
46,1.306775,True,1.307875,1.303225,1.3047,2005-02-20T22:00:00.000000Z,17949
47,1.325955,True,1.326155,1.305565,1.306775,2005-02-21T22:00:00.000000Z,35604
48,1.321545,True,1.327315,1.318595,1.325955,2005-02-22T22:00:00.000000Z,34622
49,1.319835,True,1.326965,1.317675,1.321545,2005-02-23T22:00:00.000000Z,35835
50,1.32453,True,1.32483,1.314605,1.319835,2005-02-24T22:00:00.000000Z,34013
51,1.32453,True,1.32453,1.32453,1.32453,2005-02-25T22:00:00.000000Z,1
52,1.32413,True,1.32433,1.32388,1.32433,2005-02-26T22:00:00.000000Z,119
53,1.322855,True,1.327905,1.322255,1.32413,2005-02-27T22:00:00.000000Z,33787
54,1.318835,True,1.323235,1.317055,1.322955,2005-02-28T22:00:00.000000Z,33444
55,1.314135,True,1.318835,1.308935,1.318835,2005-03-01T22:00:00.000000Z,34016
56,1.311085,True,1.316375,1.309835,1.314135,2005-03-02T22:00:00.000000Z,31779
57,1.3236,True,1.325435,1.30911,1.311085,2005-03-03T22:00:00.000000Z,28856
58,1.3236,True,1.3236,1.3236,1.3236,2005-03-04T22:00:00.000000Z,1
59,1.3236,True,1.3242,1.3232,1.3237,2005-03-05T22:00:00.000000Z,148
60,1.321425,True,1.324675,1.318035,1.3236,2005-03-06T22:00:00.000000Z,29002
61,1.334435,True,1.336105,1.320825,1.321525,2005-03-07T22:00:00.000000Z,31227
62,1.339255,True,1.342305,1.333145,1.334435,2005-03-08T22:00:00.000000Z,33807
63,1.342005,True,1.345375,1.337155,1.339255,2005-03-09T22:00:00.000000Z,38690
64,1.3457,True,1.348055,1.339425,1.342005,2005-03-10T22:00:00.000000Z,29155
65,1.3461,True,1.34655,1.34455,1.34625,2005-03-12T22:00:00.000000Z,184
66,1.336905,True,1.3478,1.333555,1.3462,2005-03-13T22:00:00.000000Z,32092
67,1.330545,True,1.34104,1.329765,1.337005,2005-03-14T22:00:00.000000Z,32520
68,1.341645,True,1.343905,1.329245,1.330545,2005-03-15T22:00:00.000000Z,33707
69,1.337835,True,1.342145,1.334325,1.341645,2005-03-16T22:00:00.000000Z,33253
70,1.3325,True,1.338635,1.326525,1.337835,2005-03-17T22:00:00.000000Z,29860
71,1.3313,True,1.33275,1.3311,1.33275,2005-03-19T22:00:00.000000Z,202
72,1.315725,True,1.3317,1.314205,1.3313,2005-03-20T22:00:00.000000Z,33031
73,1.308725,True,1.32231,1.305475,1.315825,2005-03-21T22:00:00.000000Z,34020
74,1.298605,True,1.308825,1.296305,1.308825,2005-03-22T22:00:00.000000Z,37066
75,1.294005,True,1.303255,1.293605,1.298605,2005-03-23T22:00:00.000000Z,32096
76,1.29575,True,1.296845,1.292955,1.294005,2005-03-24T22:00:00.000000Z,3941
77,1.2963,True,1.29635,1.2952,1.2952,2005-03-26T22:00:00.000000Z,274
78,1.289775,True,1.2963,1.285805,1.2963,2005-03-27T22:00:00.000000Z,14239
79,1.292175,True,1.295725,1.287905,1.289775,2005-03-28T22:00:00.000000Z,33739
80,1.291525,True,1.298375,1.291225,1.292075,2005-03-29T22:00:00.000000Z,36971
81,1.296305,True,1.301805,1.291225,1.291525,2005-03-30T22:00:00.000000Z,36787
82,1.2913,True,1.30582,1.2871,1.296305,2005-03-31T22:00:00.000000Z,33655
83,1.28935,True,1.29085,1.28935,1.29085,2005-04-02T22:00:00.000000Z,66
84,1.284755,True,1.290475,1.281855,1.28935,2005-04-03T21:00:00.000000Z,33917
85,1.286955,True,1.287735,1.280125,1.284755,2005-04-04T21:00:00.000000Z,31639
86,1.287105,True,1.290975,1.283975,1.286855,2005-04-05T21:00:00.000000Z,32497
87,1.285605,True,1.293925,1.284705,1.287205,2005-04-06T21:00:00.000000Z,34990
88,1.2933,True,1.2934,1.280925,1.285605,2005-04-07T21:00:00.000000Z,31930
89,1.2933,True,1.2933,1.2933,1.2933,2005-04-08T21:00:00.000000Z,1
90,1.29325,True,1.29355,1.29195,1.29235,2005-04-09T21:00:00.000000Z,185
91,1.297325,True,1.300355,1.290805,1.29325,2005-04-10T21:00:00.000000Z,31006
92,1.292165,True,1.30157,1.286355,1.297225,2005-04-11T21:00:00.000000Z,34915
93,1.291385,True,1.295425,1.284965,1.292065,2005-04-12T21:00:00.000000Z,33639
94,1.281175,True,1.291985,1.276665,1.291485,2005-04-13T21:00:00.000000Z,35577
95,1.2922,True,1.293975,1.277985,1.281175,2005-04-14T21:00:00.000000Z,34034
96,1.29125,True,1.29175,1.29045,1.29105,2005-04-16T21:00:00.000000Z,180
97,1.302405,True,1.304405,1.287765,1.2913,2005-04-17T21:00:00.000000Z,35425
98,1.306375,True,1.307705,1.298275,1.302405,2005-04-18T21:00:00.000000Z,35120
99,1.308605,True,1.310305,1.299235,1.306275,2005-04-19T21:00:00.000000Z,34507
100,1.304805,True,1.312505,1.302605,1.308605,2005-04-20T21:00:00.000000Z,35865
101,1.3065,True,1.309405,1.302205,1.305005,2005-04-21T21:00:00.000000Z,32507
102,1.3064,True,1.3064,1.3064,1.3064,2005-04-22T21:00:00.000000Z,2
103,1.30645,True,1.30775,1.30635,1.3067,2005-04-23T21:00:00.000000Z,340
104,1.300705,True,1.307,1.295535,1.30655,2005-04-24T21:00:00.000000Z,33776
105,1.298505,True,1.301435,1.294535,1.300605,2005-04-25T21:00:00.000000Z,32745
106,1.293105,True,1.299405,1.290535,1.298605,2005-04-26T21:00:00.000000Z,34467
107,1.289305,True,1.29425,1.288305,1.293105,2005-04-27T21:00:00.000000Z,35905
108,1.2872,True,1.297975,1.285405,1.289205,2005-04-28T21:00:00.000000Z,36658
109,1.2862,True,1.2868,1.2853,1.2868,2005-04-30T21:00:00.000000Z,170
110,1.2864,True,1.287475,1.28377,1.2862,2005-05-01T21:00:00.000000Z,11726
111,1.287205,True,1.2916,1.2831,1.2864,2005-05-02T21:00:00.000000Z,31522
112,1.294605,True,1.297405,1.286805,1.287205,2005-05-03T21:00:00.000000Z,34548
113,1.295705,True,1.298925,1.292705,1.294705,2005-05-04T21:00:00.000000Z,33636
114,1.2819,True,1.296375,1.281105,1.295805,2005-05-05T21:00:00.000000Z,29186
115,1.2819,True,1.2819,1.2819,1.2819,2005-05-06T21:00:00.000000Z,2
116,1.28175,True,1.28185,1.28125,1.28165,2005-05-07T21:00:00.000000Z,203
117,1.284175,True,1.284675,1.279005,1.28175,2005-05-08T21:00:00.000000Z,31363
118,1.288025,True,1.289005,1.281675,1.284275,2005-05-09T21:00:00.000000Z,31056
119,1.281605,True,1.291225,1.277735,1.288025,2005-05-10T21:00:00.000000Z,30805
120,1.269405,True,1.281605,1.268505,1.281505,2005-05-11T21:00:00.000000Z,26651
121,1.2633,True,1.269655,1.261005,1.269405,2005-05-12T21:00:00.000000Z,23914
122,1.2633,True,1.2633,1.2633,1.2633,2005-05-13T21:00:00.000000Z,1
123,1.2629,True,1.2632,1.2607,1.2626,2005-05-14T21:00:00.000000Z,535
124,1.264135,True,1.265135,1.25815,1.263,2005-05-15T21:00:00.000000Z,30732
125,1.260605,True,1.266375,1.259605,1.264235,2005-05-16T21:00:00.000000Z,32176
126,1.267805,True,1.268905,1.258565,1.260605,2005-05-17T21:00:00.000000Z,30847
127,1.264405,True,1.269105,1.260405,1.267805,2005-05-18T21:00:00.000000Z,24942
128,1.2559,True,1.265425,1.253605,1.264405,2005-05-19T21:00:00.000000Z,26779
129,1.2557,True,1.2557,1.2557,1.2557,2005-05-20T21:00:00.000000Z,1
130,1.25515,True,1.257,1.2543,1.2554,2005-05-21T21:00:00.000000Z,485
131,1.257785,True,1.259775,1.253625,1.25515,2005-05-22T21:00:00.000000Z,30365
132,1.258405,True,1.262725,1.255685,1.257885,2005-05-23T21:00:00.000000Z,34151
133,1.260075,True,1.261925,1.255175,1.258405,2005-05-24T21:00:00.000000Z,32643
134,1.251405,True,1.261355,1.249605,1.260075,2005-05-25T21:00:00.000000Z,32647
135,1.2585,True,1.258805,1.250725,1.251405,2005-05-26T21:00:00.000000Z,28101
136,1.2585,True,1.2585,1.2584,1.2584,2005-05-27T21:00:00.000000Z,4
137,1.2524,True,1.2583,1.2509,1.2583,2005-05-28T21:00:00.000000Z,1185
138,1.247575,True,1.2546,1.246575,1.2525,2005-05-29T21:00:00.000000Z,19143
139,1.230335,True,1.248675,1.229635,1.247575,2005-05-30T21:00:00.000000Z,36785
140,1.218005,True,1.234075,1.216105,1.230335,2005-05-31T21:00:00.000000Z,31757
141,1.226605,True,1.229705,1.217905,1.218005,2005-06-01T21:00:00.000000Z,37912
142,1.2236,True,1.2341,1.220505,1.226705,2005-06-02T21:00:00.000000Z,25540
143,1.2236,True,1.2236,1.2236,1.2236,2005-06-03T21:00:00.000000Z,1
144,1.2225,True,1.2237,1.2213,1.2231,2005-06-04T21:00:00.000000Z,198
145,1.225945,True,1.22928,1.2217,1.2225,2005-06-05T21:00:00.000000Z,30134
146,1.228475,True,1.231475,1.223905,1.225945,2005-06-06T21:00:00.000000Z,31169
147,1.223325,True,1.235255,1.220635,1.228575,2005-06-07T21:00:00.000000Z,35652
148,1.223005,True,1.225605,1.217805,1.223325,2005-06-08T21:00:00.000000Z,35576
149,1.2119,True,1.224805,1.210805,1.223105,2005-06-09T21:00:00.000000Z,35023
150,1.21205,True,1.21205,1.2118,1.2118,2005-06-10T21:00:00.000000Z,16
151,1.2111,True,1.21255,1.2103,1.21255,2005-06-11T21:00:00.000000Z,606
152,1.210775,True,1.212105,1.202925,1.2111,2005-06-12T21:00:00.000000Z,36223
153,1.203175,True,1.215175,1.202275,1.210975,2005-06-13T21:00:00.000000Z,37173
154,1.211475,True,1.213285,1.201725,1.203375,2005-06-14T21:00:00.000000Z,37175
155,1.210755,True,1.216925,1.20575,1.211475,2005-06-15T21:00:00.000000Z,37765
156,1.2286,True,1.2289,1.209155,1.210755,2005-06-16T21:00:00.000000Z,37236
157,1.228,True,1.2285,1.228,1.228,2005-06-17T21:00:00.000000Z,4
158,1.2222,True,1.2285,1.2216,1.2278,2005-06-18T21:00:00.000000Z,465
159,1.215525,True,1.223975,1.212605,1.2222,2005-06-19T21:00:00.000000Z,35056
160,1.218205,True,1.218605,1.207105,1.215325,2005-06-20T21:00:00.000000Z,38169
161,1.212705,True,1.220505,1.209855,1.218305,2005-06-21T21:00:00.000000Z,37510
162,1.203825,True,1.214405,1.201875,1.212705,2005-06-22T21:00:00.000000Z,37551
163,1.2091,True,1.2108,1.198305,1.203825,2005-06-23T21:00:00.000000Z,38213
164,1.209,True,1.209,1.209,1.209,2005-06-24T21:00:00.000000Z,1
165,1.20915,True,1.20965,1.20815,1.2088,2005-06-25T21:00:00.000000Z,479
166,1.216205,True,1.218575,1.2091,1.20915,2005-06-26T21:00:00.000000Z,36036
167,1.205305,True,1.217405,1.205105,1.216205,2005-06-27T21:00:00.000000Z,39303
168,1.206925,True,1.211175,1.201525,1.205305,2005-06-28T21:00:00.000000Z,45885
169,1.210805,True,1.212075,1.204375,1.206925,2005-06-29T21:00:00.000000Z,41420
170,1.1958,True,1.210805,1.1939,1.210805,2005-06-30T21:00:00.000000Z,35367
171,1.19425,True,1.19665,1.19385,1.1957,2005-07-02T21:00:00.000000Z,572
172,1.19007,True,1.194925,1.188875,1.19425,2005-07-03T21:00:00.000000Z,27731
173,1.191205,True,1.193925,1.186925,1.19017,2005-07-04T21:00:00.000000Z,38202
174,1.193275,True,1.195375,1.189275,1.191305,2005-07-05T21:00:00.000000Z,35314
175,1.19516,True,1.204225,1.191005,1.193275,2005-07-06T21:00:00.000000Z,28290
176,1.1966,True,1.19866,1.1874,1.19526,2005-07-07T21:00:00.000000Z,40348
177,1.19705,True,1.19765,1.19645,1.1968,2005-07-09T21:00:00.000000Z,544
178,1.207225,True,1.208595,1.1958,1.19705,2005-07-10T21:00:00.000000Z,40993
179,1.224155,True,1.225505,1.205405,1.207225,2005-07-11T21:00:00.000000Z,50811
180,1.209375,True,1.224455,1.207255,1.224155,2005-07-12T21:00:00.000000Z,36836
181,1.208425,True,1.212425,1.205735,1.209475,2005-07-13T21:00:00.000000Z,36755
182,1.2035,True,1.213685,1.2023,1.208425,2005-07-14T21:00:00.000000Z,33503
183,1.2035,True,1.2035,1.2035,1.2035,2005-07-15T21:00:00.000000Z,1
184,1.20295,True,1.20425,1.20295,1.2036,2005-07-16T21:00:00.000000Z,179
185,1.205025,True,1.208925,1.20215,1.20295,2005-07-17T21:00:00.000000Z,31612
186,1.203375,True,1.206735,1.195375,1.205225,2005-07-18T21:00:00.000000Z,36046
187,1.213925,True,1.21865,1.1997,1.203375,2005-07-19T21:00:00.000000Z,40192
188,1.217255,True,1.2255,1.20989,1.214025,2005-07-20T21:00:00.000000Z,44513
189,1.2065,True,1.218875,1.205535,1.217255,2005-07-21T21:00:00.000000Z,39860
190,1.2064,True,1.2068,1.2062,1.2068,2005-07-23T21:00:00.000000Z,6
191,1.205975,True,1.208725,1.20275,1.2067,2005-07-24T21:00:00.000000Z,34779
192,1.201425,True,1.206905,1.198175,1.205975,2005-07-25T21:00:00.000000Z,37950
193,1.206555,True,1.208375,1.1965,1.201425,2005-07-26T21:00:00.000000Z,37266
194,1.213875,True,1.214825,1.203675,1.206555,2005-07-27T21:00:00.000000Z,38000
195,1.2122,True,1.216005,1.207625,1.213775,2005-07-28T21:00:00.000000Z,36493
196,1.2123,True,1.2134,1.2122,1.2124,2005-07-30T21:00:00.000000Z,129
197,1.218055,True,1.224955,1.2119,1.2123,2005-07-31T21:00:00.000000Z,40199
198,1.219025,True,1.225355,1.217355,1.217955,2005-08-01T21:00:00.000000Z,38519
199,1.233655,True,1.234455,1.215005,1.219125,2005-08-02T21:00:00.000000Z,40365
200,1.238425,True,1.240275,1.230055,1.233655,2005-08-03T21:00:00.000000Z,41605
201,1.2359,True,1.2397,1.231255,1.238525,2005-08-04T21:00:00.000000Z,37801
202,1.2359,True,1.2359,1.2359,1.2359,2005-08-05T21:00:00.000000Z,1
203,1.23465,True,1.23605,1.23455,1.236,2005-08-06T21:00:00.000000Z,183
204,1.235275,True,1.238955,1.2316,1.2347,2005-08-07T21:00:00.000000Z,36895
205,1.237105,True,1.241505,1.233125,1.235275,2005-08-08T21:00:00.000000Z,39755
206,1.238155,True,1.242555,1.233705,1.237205,2005-08-09T21:00:00.000000Z,40756
207,1.247125,True,1.247625,1.237755,1.238155,2005-08-10T21:00:00.000000Z,41810
208,1.2443,True,1.248655,1.2384,1.247025,2005-08-11T21:00:00.000000Z,36780
209,1.244,True,1.2441,1.244,1.2441,2005-08-12T21:00:00.000000Z,2
210,1.246,True,1.2462,1.24385,1.24455,2005-08-13T21:00:00.000000Z,299
211,1.236825,True,1.2463,1.234575,1.2461,2005-08-14T21:00:00.000000Z,31662
212,1.236375,True,1.237325,1.229625,1.236825,2005-08-15T21:00:00.000000Z,34860
213,1.227215,True,1.236805,1.226315,1.236375,2005-08-16T21:00:00.000000Z,37714
214,1.217505,True,1.229475,1.215875,1.227215,2005-08-17T21:00:00.000000Z,36514
215,1.2153,True,1.219425,1.212575,1.217455,2005-08-18T21:00:00.000000Z,32955
216,1.2153,True,1.2153,1.2153,1.2153,2005-08-19T21:00:00.000000Z,1
217,1.2166,True,1.2178,1.2156,1.2156,2005-08-20T21:00:00.000000Z,156
218,1.222875,True,1.224365,1.2157,1.21655,2005-08-21T21:00:00.000000Z,33907
219,1.223555,True,1.22555,1.219205,1.222875,2005-08-22T21:00:00.000000Z,35018
220,1.227305,True,1.228005,1.216255,1.223555,2005-08-23T21:00:00.000000Z,35432
221,1.230205,True,1.232685,1.225705,1.227305,2005-08-24T21:00:00.000000Z,37131
222,1.22897,True,1.234235,1.227275,1.230205,2005-08-25T21:00:00.000000Z,33890
223,1.22907,True,1.22927,1.22907,1.22927,2005-08-26T21:00:00.000000Z,3
224,1.22978,True,1.23018,1.22878,1.22903,2005-08-27T21:00:00.000000Z,77
225,1.2234,True,1.2345,1.22166,1.22983,2005-08-28T21:00:00.000000Z,25330
226,1.222075,True,1.2239,1.217175,1.2234,2005-08-29T21:00:00.000000Z,37862
227,1.234675,True,1.235725,1.218875,1.222075,2005-08-30T21:00:00.000000Z,39490
228,1.250155,True,1.252675,1.232755,1.234575,2005-08-31T21:00:00.000000Z,39703
229,1.2531,True,1.258925,1.246655,1.250355,2005-09-01T21:00:00.000000Z,36322
230,1.2531,True,1.2531,1.2531,1.2531,2005-09-02T21:00:00.000000Z,1
231,1.25395,True,1.25435,1.2533,1.2534,2005-09-03T21:00:00.000000Z,170
232,1.2543,True,1.258455,1.25147,1.25395,2005-09-04T21:00:00.000000Z,28255
233,1.246505,True,1.2545,1.244425,1.2542,2005-09-05T21:00:00.000000Z,38075
234,1.241625,True,1.253575,1.240805,1.246605,2005-09-06T21:00:00.000000Z,39429
235,1.239705,True,1.245155,1.238405,1.241625,2005-09-07T21:00:00.000000Z,37079
236,1.2409,True,1.245935,1.237655,1.239605,2005-09-08T21:00:00.000000Z,37133
237,1.2405,True,1.2406,1.2405,1.2406,2005-09-09T21:00:00.000000Z,2
238,1.24075,True,1.2426,1.24035,1.2416,2005-09-10T21:00:00.000000Z,339
239,1.228805,True,1.2416,1.227155,1.24035,2005-09-11T21:00:00.000000Z,36435
240,1.226635,True,1.231805,1.22465,1.228705,2005-09-12T21:00:00.000000Z,37970
241,1.228455,True,1.233245,1.225705,1.226735,2005-09-13T21:00:00.000000Z,37627
242,1.222305,True,1.228955,1.21935,1.228455,2005-09-14T21:00:00.000000Z,37624
243,1.2237,True,1.230885,1.220155,1.222305,2005-09-15T21:00:00.000000Z,35068
244,1.2236,True,1.2237,1.2236,1.2237,2005-09-16T21:00:00.000000Z,5
245,1.2169,True,1.2236,1.2151,1.2235,2005-09-17T21:00:00.000000Z,1068
246,1.214125,True,1.2176,1.210025,1.2169,2005-09-18T21:00:00.000000Z,36006
247,1.211555,True,1.218955,1.211155,1.214025,2005-09-19T21:00:00.000000Z,38570
248,1.221355,True,1.223925,1.211205,1.211455,2005-09-20T21:00:00.000000Z,38587
249,1.215405,True,1.226905,1.213275,1.221355,2005-09-21T21:00:00.000000Z,39060
250,1.2039,True,1.217125,1.2039,1.215405,2005-09-22T21:00:00.000000Z,36602
251,1.2039,True,1.2039,1.2039,1.2039,2005-09-23T21:00:00.000000Z,2
252,1.20275,True,1.20405,1.2024,1.20375,2005-09-24T21:00:00.000000Z,245
253,1.207205,True,1.208085,1.201,1.2026,2005-09-25T21:00:00.000000Z,37631
254,1.201255,True,1.208405,1.197955,1.207205,2005-09-26T21:00:00.000000Z,39254
255,1.203705,True,1.205555,1.199305,1.201255,2005-09-27T21:00:00.000000Z,40071
256,1.203205,True,1.207555,1.200705,1.203705,2005-09-28T21:00:00.000000Z,36934
257,1.2027,True,1.209025,1.199725,1.203205,2005-09-29T21:00:00.000000Z,37559
258,1.2027,True,1.2027,1.2027,1.2027,2005-09-30T21:00:00.000000Z,1
259,1.2025,True,1.2037,1.20225,1.2029,2005-10-01T21:00:00.000000Z,191
260,1.191875,True,1.2032,1.190305,1.2025,2005-10-02T21:00:00.000000Z,34359
261,1.191755,True,1.194755,1.190205,1.191775,2005-10-03T21:00:00.000000Z,36233
262,1.197305,True,1.198555,1.191505,1.191855,2005-10-04T21:00:00.000000Z,34050
263,1.217905,True,1.220375,1.197105,1.197205,2005-10-05T21:00:00.000000Z,42008
264,1.2128,True,1.219005,1.209235,1.217905,2005-10-06T21:00:00.000000Z,33801
265,1.2125,True,1.2129,1.2125,1.2129,2005-10-07T21:00:00.000000Z,2
266,1.2115,True,1.2128,1.21035,1.2127,2005-10-08T21:00:00.000000Z,261
267,1.206685,True,1.215325,1.204125,1.2115,2005-10-09T21:00:00.000000Z,32011
268,1.199335,True,1.207205,1.197605,1.206685,2005-10-10T21:00:00.000000Z,36909
269,1.202405,True,1.205435,1.195395,1.199335,2005-10-11T21:00:00.000000Z,37461
270,1.202605,True,1.204105,1.191475,1.202405,2005-10-12T21:00:00.000000Z,38900
271,1.2075,True,1.210805,1.197805,1.202605,2005-10-13T21:00:00.000000Z,38027
272,1.2081,True,1.2081,1.2074,1.2074,2005-10-14T21:00:00.000000Z,5
273,1.2082,True,1.2104,1.20725,1.2084,2005-10-15T21:00:00.000000Z,82
274,1.202405,True,1.2121,1.201275,1.2081,2005-10-16T21:00:00.000000Z,35896
275,1.195905,True,1.202705,1.191625,1.202505,2005-10-17T21:00:00.000000Z,37962
276,1.199155,True,1.200355,1.187565,1.195805,2005-10-18T21:00:00.000000Z,40239
277,1.202205,True,1.202405,1.194875,1.199255,2005-10-19T21:00:00.000000Z,36113
278,1.1953,True,1.207755,1.193005,1.202205,2005-10-20T21:00:00.000000Z,37825
279,1.195,True,1.1953,1.195,1.1953,2005-10-21T21:00:00.000000Z,2
280,1.19365,True,1.1953,1.19295,1.1953,2005-10-22T21:00:00.000000Z,159
281,1.198505,True,1.202105,1.19235,1.19365,2005-10-23T21:00:00.000000Z,33992
282,1.210615,True,1.211705,1.193625,1.198505,2005-10-24T21:00:00.000000Z,38892
283,1.206915,True,1.213635,1.204885,1.210515,2005-10-25T21:00:00.000000Z,38650
284,1.214115,True,1.217315,1.204415,1.206915,2005-10-26T21:00:00.000000Z,39373
285,1.207,True,1.217035,1.204975,1.214115,2005-10-27T21:00:00.000000Z,35244
286,1.20689,True,1.207,1.20689,1.20689,2005-10-28T21:00:00.000000Z,305
287,1.2061,True,1.2068,1.20479,1.20539,2005-10-29T21:00:00.000000Z,355
288,1.199215,True,1.208925,1.196885,1.2061,2005-10-30T22:00:00.000000Z,35805
289,1.201835,True,1.203135,1.197355,1.199215,2005-10-31T22:00:00.000000Z,37804
290,1.207375,True,1.208455,1.198885,1.201835,2005-11-01T22:00:00.000000Z,35827
291,1.194505,True,1.208225,1.193605,1.207375,2005-11-02T22:00:00.000000Z,35934
292,1.18125,True,1.199375,1.18035,1.194505,2005-11-03T22:00:00.000000Z,36324
293,1.18115,True,1.18115,1.18115,1.18115,2005-11-04T22:00:00.000000Z,4
294,1.1814,True,1.1827,1.18085,1.18115,2005-11-05T22:00:00.000000Z,487
295,1.180505,True,1.197755,1.177705,1.1814,2005-11-06T22:00:00.000000Z,36843
296,1.178055,True,1.180505,1.171005,1.180505,2005-11-07T22:00:00.000000Z,39756
297,1.176505,True,1.179305,1.171825,1.178055,2005-11-08T22:00:00.000000Z,38135
298,1.168705,True,1.17977,1.167805,1.176505,2005-11-09T22:00:00.000000Z,36427
299,1.1734,True,1.1734,1.167105,1.168605,2005-11-10T22:00:00.000000Z,28404
300,1.1734,True,1.1734,1.1734,1.1734,2005-11-11T22:00:00.000000Z,4
301,1.17215,True,1.1734,1.17145,1.1734,2005-11-12T22:00:00.000000Z,513
302,1.168835,True,1.1773,1.166105,1.1721,2005-11-13T22:00:00.000000Z,36725
303,1.171875,True,1.172835,1.164025,1.168835,2005-11-14T22:00:00.000000Z,37714
304,1.166935,True,1.173705,1.164685,1.171875,2005-11-15T22:00:00.000000Z,37507
305,1.174905,True,1.176305,1.164325,1.167035,2005-11-16T22:00:00.000000Z,38979
306,1.1774,True,1.179525,1.166375,1.174905,2005-11-17T22:00:00.000000Z,36535
307,1.1774,True,1.1774,1.1774,1.1774,2005-11-18T22:00:00.000000Z,6
308,1.1771,True,1.1777,1.1769,1.1774,2005-11-19T22:00:00.000000Z,223
309,1.172725,True,1.183655,1.171925,1.177,2005-11-20T22:00:00.000000Z,37034
310,1.181375,True,1.182405,1.168585,1.172725,2005-11-21T22:00:00.000000Z,39149
311,1.182205,True,1.186605,1.176375,1.181475,2005-11-22T22:00:00.000000Z,32554
